event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags
869,0438B51F-9A50-8642-9963-CDB942DD12D9.root,869,uproot_edm_partial_jets,0,1,,,2,2,2,194.22179412841797,125.80184936523438,68.4199447631836,0.3127354681491852,26.850159168243408,,,,,,,0,,1.0,1,1,1
870,0438B51F-9A50-8642-9963-CDB942DD12D9.root,870,uproot_edm_partial_jets,0,1,,,2,2,2,240.67848205566406,154.66302490234375,86.01545715332031,-1.6951510906219482,46.576765060424805,,,,,,,0,,1.0,1,1,1
871,0438B51F-9A50-8642-9963-CDB942DD12D9.root,871,uproot_edm_partial_jets,0,1,,,1,1,1,57.434696197509766,236.96775817871094,57.434696197509766,-2.7197744846343994,10.310373306274414,,,,,,,0,,1.0,1,1,1
872,0438B51F-9A50-8642-9963-CDB942DD12D9.root,872,uproot_edm_partial_jets,0,1,,,2,2,1,164.1556053161621,124.68367004394531,39.4719352722168,-1.6714017391204834,31.538729190826416,,,,,,,0,,1.0,1,1,1
873,0438B51F-9A50-8642-9963-CDB942DD12D9.root,873,uproot_edm_partial_jets,0,1,,,4,4,2,378.7718696594238,237.718017578125,63.49753952026367,0.4206819534301758,51.10382556915283,,,,,,,0,,1.0,1,1,1
874,0438B51F-9A50-8642-9963-CDB942DD12D9.root,874,uproot_edm_partial_jets,0,1,,,2,2,2,320.7672805786133,248.76258850097656,72.00469207763672,1.6740580797195435,39.23911190032959,,,,,,,0,,1.0,1,1,1
875,0438B51F-9A50-8642-9963-CDB942DD12D9.root,875,uproot_edm_partial_jets,0,1,,,2,2,1,191.40951538085938,145.58761596679688,45.8218994140625,-1.6646698713302612,36.34084987640381,,,,,,,0,,1.0,1,1,1
876,0438B51F-9A50-8642-9963-CDB942DD12D9.root,876,uproot_edm_partial_jets,0,1,,,1,1,1,135.73348999023438,135.73348999023438,22.120397567749023,0.005879116244614124,16.36954689025879,,,,,,,0,,1.0,1,1,1
877,0438B51F-9A50-8642-9963-CDB942DD12D9.root,877,uproot_edm_partial_jets,0,1,,,3,3,1,172.30429077148438,192.03390502929688,104.59891510009766,3.2151172161102295,18.854148387908936,,,,,,,0,,1.0,1,1,1
878,0438B51F-9A50-8642-9963-CDB942DD12D9.root,878,uproot_edm_partial_jets,0,1,,,3,3,2,235.20931243896484,124.59935760498047,64.8321533203125,0.3840416371822357,34.71914196014404,,,,,,,0,,1.0,1,1,1
879,0438B51F-9A50-8642-9963-CDB942DD12D9.root,879,uproot_edm_partial_jets,0,1,,,2,2,2,244.26312255859375,162.02719116210938,82.23593139648438,0.34673577547073364,26.97398281097412,,,,,,,0,,1.0,1,1,1
880,0438B51F-9A50-8642-9963-CDB942DD12D9.root,880,uproot_edm_partial_jets,0,1,,,2,2,2,216.52142333984375,164.8582763671875,51.66314697265625,-1.7123932838439941,57.286545753479004,,,,,,,0,,1.0,1,1,1
881,0438B51F-9A50-8642-9963-CDB942DD12D9.root,881,uproot_edm_partial_jets,0,1,,,3,3,1,247.6091079711914,161.5357208251953,45.08608627319336,0.9600539803504944,33.03289556503296,,,,,,,0,,1.0,1,1,1
882,0438B51F-9A50-8642-9963-CDB942DD12D9.root,882,uproot_edm_partial_jets,0,1,,,4,4,3,248.7893180847168,82.17349243164062,77.27538299560547,-1.592732310295105,36.41849756240845,,,,,,,0,,1.0,1,1,1
883,0438B51F-9A50-8642-9963-CDB942DD12D9.root,883,uproot_edm_partial_jets,0,1,,,3,3,1,187.92199897766113,117.03474426269531,38.97016525268555,0.5727933645248413,30.342880249023438,,,,,,,0,,1.0,1,1,1
884,0438B51F-9A50-8642-9963-CDB942DD12D9.root,884,uproot_edm_partial_jets,0,1,,,3,3,1,244.99541854858398,155.99398803710938,49.91353225708008,-1.5967320203781128,48.81954097747803,,,,,,,0,,1.0,1,1,1
885,0438B51F-9A50-8642-9963-CDB942DD12D9.root,885,uproot_edm_partial_jets,0,1,,,2,2,2,200.95376586914062,143.876708984375,57.077056884765625,-1.6794404983520508,40.313987731933594,,,,,,,0,,1.0,1,1,1
886,0438B51F-9A50-8642-9963-CDB942DD12D9.root,886,uproot_edm_partial_jets,0,1,,,2,2,2,223.96499633789062,147.15789794921875,76.80709838867188,-1.68048894405365,41.61636447906494,,,,,,,0,,1.0,1,1,1
887,0438B51F-9A50-8642-9963-CDB942DD12D9.root,887,uproot_edm_partial_jets,0,1,,,2,2,2,329.3883361816406,230.6353759765625,98.75296020507812,2.341525077819824,54.43113136291504,,,,,,,0,,1.0,1,1,1
888,0438B51F-9A50-8642-9963-CDB942DD12D9.root,888,uproot_edm_partial_jets,0,1,,,2,2,2,192.8104591369629,128.8942108154297,63.9162483215332,-1.658279538154602,36.14797592163086,,,,,,,0,,1.0,1,1,1
889,0438B51F-9A50-8642-9963-CDB942DD12D9.root,889,uproot_edm_partial_jets,0,1,,,2,2,2,203.93064880371094,130.68634033203125,73.24430847167969,-1.6688538789749146,39.028663635253906,,,,,,,0,,1.0,1,1,1
890,0438B51F-9A50-8642-9963-CDB942DD12D9.root,890,uproot_edm_partial_jets,0,1,,,2,2,2,190.91600036621094,122.22911071777344,68.6868896484375,2.1019461154937744,27.53413200378418,,,,,,,0,,1.0,1,1,1
891,0438B51F-9A50-8642-9963-CDB942DD12D9.root,891,uproot_edm_partial_jets,0,1,,,2,2,2,229.4475555419922,155.28717041015625,74.16038513183594,-1.681656837463379,46.31620121002197,,,,,,,0,,1.0,1,1,1
892,0438B51F-9A50-8642-9963-CDB942DD12D9.root,892,uproot_edm_partial_jets,0,1,,,3,3,2,291.7073402404785,190.29400634765625,62.58271408081055,-1.8824973106384277,32.809009075164795,,,,,,,0,,1.0,1,1,1
893,0438B51F-9A50-8642-9963-CDB942DD12D9.root,893,uproot_edm_partial_jets,0,1,,,2,2,2,246.88719940185547,171.0822296142578,75.80496978759766,-1.700640320777893,50.013779640197754,,,,,,,0,,1.0,1,1,1
894,0438B51F-9A50-8642-9963-CDB942DD12D9.root,894,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,18.783802032470703,16.951316833496094,3.911006450653076,0.0,,,,,,,0,,1.0,1,1,1
895,0438B51F-9A50-8642-9963-CDB942DD12D9.root,895,uproot_edm_partial_jets,0,1,,,2,2,2,231.47227478027344,165.3616180419922,66.11065673828125,-1.6738522052764893,43.80956554412842,,,,,,,0,,1.0,1,1,1
896,0438B51F-9A50-8642-9963-CDB942DD12D9.root,896,uproot_edm_partial_jets,0,1,,,3,3,3,551.6573219299316,285.9315185546875,212.159912109375,0.18964119255542755,67.55285739898682,,,,,,,0,,1.0,1,1,1
897,0438B51F-9A50-8642-9963-CDB942DD12D9.root,897,uproot_edm_partial_jets,0,1,,,2,2,1,180.93769454956055,136.0532684326172,44.88442611694336,-1.6741327047348022,35.919002532958984,,,,,,,0,,1.0,1,1,1
898,0438B51F-9A50-8642-9963-CDB942DD12D9.root,898,uproot_edm_partial_jets,0,1,,,2,2,2,305.11304473876953,198.86563110351562,106.2474136352539,-1.5602176189422607,59.178749084472656,,,,,,,0,,1.0,1,1,1
899,0438B51F-9A50-8642-9963-CDB942DD12D9.root,899,uproot_edm_partial_jets,0,1,,,2,2,2,239.59748077392578,155.3273162841797,84.2701644897461,-1.7007687091827393,47.584930419921875,,,,,,,0,,1.0,1,1,1
900,0438B51F-9A50-8642-9963-CDB942DD12D9.root,900,uproot_edm_partial_jets,0,1,,,5,5,4,290.5628242492676,76.28649139404297,58.33604049682617,-0.39149802923202515,47.816330909729004,,,,,,,0,,1.0,1,1,1
901,0438B51F-9A50-8642-9963-CDB942DD12D9.root,901,uproot_edm_partial_jets,0,1,,,2,2,2,206.6102523803711,153.37686157226562,53.23339080810547,-1.67342209815979,41.63769054412842,,,,,,,0,,1.0,1,1,1
902,0438B51F-9A50-8642-9963-CDB942DD12D9.root,902,uproot_edm_partial_jets,0,1,,,2,2,2,208.9327163696289,142.7256622314453,66.2070541381836,-1.6626338958740234,40.21144104003906,,,,,,,0,,1.0,1,1,1
903,0438B51F-9A50-8642-9963-CDB942DD12D9.root,903,uproot_edm_partial_jets,0,1,,,2,2,2,227.68059539794922,156.55474853515625,71.12584686279297,-1.6776679754257202,44.40196228027344,,,,,,,0,,1.0,1,1,1
904,0438B51F-9A50-8642-9963-CDB942DD12D9.root,904,uproot_edm_partial_jets,0,1,,,2,2,2,214.60482788085938,149.00936889648438,65.595458984375,-1.7502890825271606,53.79605007171631,,,,,,,0,,1.0,1,1,1
905,0438B51F-9A50-8642-9963-CDB942DD12D9.root,905,uproot_edm_partial_jets,0,1,,,3,3,1,181.4012451171875,114.97833251953125,33.91102981567383,0.2582534849643707,24.230631828308105,,,,,,,0,,1.0,1,1,1
906,0438B51F-9A50-8642-9963-CDB942DD12D9.root,906,uproot_edm_partial_jets,0,1,,,3,3,2,426.83242416381836,258.80218505859375,135.2484893798828,1.8062081336975098,68.1963438987732,,,,,,,0,,1.0,1,1,1
907,0438B51F-9A50-8642-9963-CDB942DD12D9.root,907,uproot_edm_partial_jets,0,1,,,2,2,2,379.9882354736328,312.9282531738281,67.05998229980469,-1.623153805732727,38.16659641265869,,,,,,,0,,1.0,1,1,1
908,0438B51F-9A50-8642-9963-CDB942DD12D9.root,908,uproot_edm_partial_jets,0,1,,,2,2,2,257.6433296203613,200.86973571777344,56.77359390258789,1.8384478092193604,31.797934532165527,,,,,,,0,,1.0,1,1,1
909,0438B51F-9A50-8642-9963-CDB942DD12D9.root,909,uproot_edm_partial_jets,0,1,,,2,2,2,212.25797271728516,150.44468688964844,61.81328582763672,-1.6724820137023926,39.4417724609375,,,,,,,0,,1.0,1,1,1
910,0438B51F-9A50-8642-9963-CDB942DD12D9.root,910,uproot_edm_partial_jets,0,1,,,2,2,1,178.20281982421875,130.51962280273438,47.683197021484375,-1.6801203489303589,34.68797969818115,,,,,,,0,,1.0,1,1,1
911,0438B51F-9A50-8642-9963-CDB942DD12D9.root,911,uproot_edm_partial_jets,0,1,,,4,4,4,657.1901245117188,218.67401123046875,199.64173889160156,1.0177947282791138,65.87500381469727,,,,,,,0,,1.0,1,1,1
912,0438B51F-9A50-8642-9963-CDB942DD12D9.root,912,uproot_edm_partial_jets,0,1,,,3,3,2,183.0888328552246,84.56597900390625,67.3272933959961,0.20651035010814667,28.89210557937622,,,,,,,0,,1.0,1,1,1
913,0438B51F-9A50-8642-9963-CDB942DD12D9.root,913,uproot_edm_partial_jets,0,1,,,4,4,3,768.3774108886719,396.804443359375,173.5879364013672,-1.9368945360183716,92.43540287017822,,,,,,,0,,1.0,1,1,1
914,0438B51F-9A50-8642-9963-CDB942DD12D9.root,914,uproot_edm_partial_jets,0,1,,,5,5,4,612.3068161010742,255.6783905029297,138.07643127441406,-0.13616016507148743,66.91272020339966,,,,,,,0,,1.0,1,1,1
915,0438B51F-9A50-8642-9963-CDB942DD12D9.root,915,uproot_edm_partial_jets,0,1,,,2,2,2,190.6700439453125,126.14158630371094,64.52845764160156,-1.662574291229248,34.84304904937744,,,,,,,0,,1.0,1,1,1
916,0438B51F-9A50-8642-9963-CDB942DD12D9.root,916,uproot_edm_partial_jets,0,1,,,2,2,2,253.8133544921875,163.7899932861328,90.02336120605469,-1.663896918296814,49.36535835266113,,,,,,,0,,1.0,1,1,1
917,0438B51F-9A50-8642-9963-CDB942DD12D9.root,917,uproot_edm_partial_jets,0,1,,,3,3,1,192.52826690673828,119.65940856933594,37.36061096191406,0.6931968331336975,35.10552740097046,,,,,,,0,,1.0,1,1,1
918,0438B51F-9A50-8642-9963-CDB942DD12D9.root,918,uproot_edm_partial_jets,0,1,,,2,2,2,210.80650329589844,136.5254669189453,74.28103637695312,-1.6747324466705322,40.82198524475098,,,,,,,0,,1.0,1,1,1
919,0438B51F-9A50-8642-9963-CDB942DD12D9.root,919,uproot_edm_partial_jets,0,1,,,2,2,2,254.49044036865234,163.4451904296875,91.04524993896484,-1.6764079332351685,52.26548385620117,,,,,,,0,,1.0,1,1,1
920,0438B51F-9A50-8642-9963-CDB942DD12D9.root,920,uproot_edm_partial_jets,0,1,,,2,2,1,165.20621871948242,121.7249526977539,43.481266021728516,-1.6732277870178223,30.11347007751465,,,,,,,0,,1.0,1,1,1
921,0438B51F-9A50-8642-9963-CDB942DD12D9.root,921,uproot_edm_partial_jets,0,1,,,3,3,3,531.4985389709473,341.1186218261719,133.07412719726562,0.39190468192100525,49.53929424285889,,,,,,,0,,1.0,1,1,1
922,0438B51F-9A50-8642-9963-CDB942DD12D9.root,922,uproot_edm_partial_jets,0,1,,,4,4,3,730.9755821228027,472.8242492675781,139.41571044921875,-2.0228772163391113,63.026586055755615,,,,,,,0,,1.0,1,1,1
923,0438B51F-9A50-8642-9963-CDB942DD12D9.root,923,uproot_edm_partial_jets,0,1,,,4,4,2,214.15827560424805,81.69606018066406,59.32969284057617,0.5746076107025146,33.70409917831421,,,,,,,0,,1.0,1,1,1
924,0438B51F-9A50-8642-9963-CDB942DD12D9.root,924,uproot_edm_partial_jets,0,1,,,2,2,2,182.66191864013672,123.5865478515625,59.07537078857422,-1.6578232049942017,33.942745208740234,,,,,,,0,,1.0,1,1,1
925,0438B51F-9A50-8642-9963-CDB942DD12D9.root,925,uproot_edm_partial_jets,0,1,,,2,2,2,225.82888793945312,145.77049255371094,80.05839538574219,-1.694945216178894,42.14371585845947,,,,,,,0,,1.0,1,1,1
926,0438B51F-9A50-8642-9963-CDB942DD12D9.root,926,uproot_edm_partial_jets,0,1,,,3,3,1,209.75818252563477,127.7007827758789,42.65070724487305,0.251430481672287,37.4231858253479,,,,,,,0,,1.0,1,1,1
927,0438B51F-9A50-8642-9963-CDB942DD12D9.root,927,uproot_edm_partial_jets,0,1,,,3,3,2,234.67654418945312,130.62571716308594,64.56291961669922,0.3226371705532074,38.627652645111084,,,,,,,0,,1.0,1,1,1
928,0438B51F-9A50-8642-9963-CDB942DD12D9.root,928,uproot_edm_partial_jets,0,1,,,4,4,4,714.5182151794434,241.04824829101562,236.85491943359375,-1.985758662223816,58.36704111099243,,,,,,,0,,1.0,1,1,1
929,0438B51F-9A50-8642-9963-CDB942DD12D9.root,929,uproot_edm_partial_jets,0,1,,,2,2,2,155.51016235351562,105.09346008300781,50.41670227050781,-1.6637606620788574,28.94589900970459,,,,,,,0,,1.0,1,1,1
930,0438B51F-9A50-8642-9963-CDB942DD12D9.root,930,uproot_edm_partial_jets,0,1,,,1,1,1,148.44667053222656,357.22119140625,148.44667053222656,-2.427414655685425,19.96680450439453,,,,,,,0,,1.0,1,1,1
931,0438B51F-9A50-8642-9963-CDB942DD12D9.root,931,uproot_edm_partial_jets,0,1,,,1,1,1,194.51536560058594,194.51536560058594,25.491580963134766,-1.699997901916504,49.949195861816406,,,,,,,0,,1.0,1,1,1
932,0438B51F-9A50-8642-9963-CDB942DD12D9.root,932,uproot_edm_partial_jets,0,1,,,3,3,3,203.03496932983398,80.91814422607422,63.65533447265625,-1.3238810300827026,37.57973003387451,,,,,,,0,,1.0,1,1,1
933,0438B51F-9A50-8642-9963-CDB942DD12D9.root,933,uproot_edm_partial_jets,0,1,,,5,5,5,549.3977470397949,211.9144287109375,112.82178497314453,1.324879765510559,88.07560443878174,,,,,,,0,,1.0,1,1,1
934,0438B51F-9A50-8642-9963-CDB942DD12D9.root,934,uproot_edm_partial_jets,0,1,,,1,1,1,138.87173461914062,138.87173461914062,27.58672332763672,-1.7071110010147095,31.007740020751953,,,,,,,0,,1.0,1,1,1
935,0438B51F-9A50-8642-9963-CDB942DD12D9.root,935,uproot_edm_partial_jets,0,1,,,5,5,3,520.2442512512207,272.4386901855469,91.95614624023438,1.3157274723052979,62.54955720901489,,,,,,,0,,1.0,1,1,1
936,0438B51F-9A50-8642-9963-CDB942DD12D9.root,936,uproot_edm_partial_jets,0,1,,,2,2,2,231.07623291015625,155.0825958251953,75.99363708496094,-1.6860387325286865,45.6376371383667,,,,,,,0,,1.0,1,1,1
937,0438B51F-9A50-8642-9963-CDB942DD12D9.root,937,uproot_edm_partial_jets,0,1,,,2,2,2,246.38270568847656,169.4927520751953,76.88995361328125,-1.689962387084961,48.35291004180908,,,,,,,0,,1.0,1,1,1
938,0438B51F-9A50-8642-9963-CDB942DD12D9.root,938,uproot_edm_partial_jets,0,1,,,2,2,2,197.34376907348633,142.2670135498047,55.07675552368164,-1.6537343263626099,40.317474365234375,,,,,,,0,,1.0,1,1,1
939,0438B51F-9A50-8642-9963-CDB942DD12D9.root,939,uproot_edm_partial_jets,0,1,,,4,4,3,574.3349761962891,285.5690002441406,149.56954956054688,-2.277268886566162,68.77171564102173,,,,,,,0,,1.0,1,1,1
940,0438B51F-9A50-8642-9963-CDB942DD12D9.root,940,uproot_edm_partial_jets,0,1,,,2,2,2,209.20618438720703,139.7338104248047,69.47237396240234,-1.666932463645935,42.03972053527832,,,,,,,0,,1.0,1,1,1
941,0438B51F-9A50-8642-9963-CDB942DD12D9.root,941,uproot_edm_partial_jets,0,1,,,2,2,2,537.0559692382812,371.8320617675781,165.22390747070312,1.6924554109573364,43.138559341430664,,,,,,,0,,1.0,1,1,1
942,0438B51F-9A50-8642-9963-CDB942DD12D9.root,942,uproot_edm_partial_jets,0,1,,,2,2,2,208.2134666442871,150.5451202392578,57.6683464050293,0.5071949362754822,27.95500946044922,,,,,,,0,,1.0,1,1,1
943,0438B51F-9A50-8642-9963-CDB942DD12D9.root,943,uproot_edm_partial_jets,0,1,,,2,2,2,265.3001937866211,184.69143676757812,80.60875701904297,1.1360443830490112,44.52230358123779,,,,,,,0,,1.0,1,1,1
944,0438B51F-9A50-8642-9963-CDB942DD12D9.root,944,uproot_edm_partial_jets,0,1,,,2,2,2,244.84477996826172,172.8099822998047,72.03479766845703,1.1815516948699951,29.724790573120117,,,,,,,0,,1.0,1,1,1
945,0438B51F-9A50-8642-9963-CDB942DD12D9.root,945,uproot_edm_partial_jets,0,1,,,1,1,1,70.5543441772461,208.8525848388672,70.5543441772461,-2.655677318572998,11.222882270812988,,,,,,,0,,1.0,1,1,1
946,0438B51F-9A50-8642-9963-CDB942DD12D9.root,946,uproot_edm_partial_jets,0,1,,,3,3,3,622.23583984375,321.39935302734375,223.99375915527344,1.5096842050552368,77.96935653686523,,,,,,,0,,1.0,1,1,1
947,0438B51F-9A50-8642-9963-CDB942DD12D9.root,947,uproot_edm_partial_jets,0,1,,,2,2,2,221.32493591308594,152.60572814941406,68.71920776367188,-1.6837249994277954,43.67994403839111,,,,,,,0,,1.0,1,1,1
948,0438B51F-9A50-8642-9963-CDB942DD12D9.root,948,uproot_edm_partial_jets,0,1,,,2,2,1,217.19641494750977,173.2425537109375,43.953861236572266,0.8443735241889954,18.750879764556885,,,,,,,0,,1.0,1,1,1
949,0438B51F-9A50-8642-9963-CDB942DD12D9.root,949,uproot_edm_partial_jets,0,1,,,2,2,1,168.66209411621094,129.79466247558594,38.867431640625,-1.6622569561004639,32.64869499206543,,,,,,,0,,1.0,1,1,1
950,0438B51F-9A50-8642-9963-CDB942DD12D9.root,950,uproot_edm_partial_jets,0,1,,,4,4,2,350.74520111083984,202.73391723632812,75.0223617553711,1.4436296224594116,52.2364501953125,,,,,,,0,,1.0,1,1,1
951,0438B51F-9A50-8642-9963-CDB942DD12D9.root,951,uproot_edm_partial_jets,0,1,,,2,2,1,176.19394302368164,129.3446807861328,46.84926223754883,-1.6665953397750854,34.63070201873779,,,,,,,0,,1.0,1,1,1
952,0438B51F-9A50-8642-9963-CDB942DD12D9.root,952,uproot_edm_partial_jets,0,1,,,4,4,3,635.1466484069824,334.0794372558594,157.86532592773438,0.18176761269569397,80.97517108917236,,,,,,,0,,1.0,1,1,1
953,0438B51F-9A50-8642-9963-CDB942DD12D9.root,953,uproot_edm_partial_jets,0,1,,,2,2,2,222.2320098876953,145.50099182128906,76.73101806640625,-1.6699780225753784,42.76663398742676,,,,,,,0,,1.0,1,1,1
954,0438B51F-9A50-8642-9963-CDB942DD12D9.root,954,uproot_edm_partial_jets,0,1,,,3,3,3,410.7109069824219,175.2733154296875,147.0477752685547,0.8538867831230164,56.35673427581787,,,,,,,0,,1.0,1,1,1
955,0438B51F-9A50-8642-9963-CDB942DD12D9.root,955,uproot_edm_partial_jets,0,1,,,2,2,2,256.14495849609375,172.34617614746094,83.79878234863281,-1.6738003492355347,48.83336067199707,,,,,,,0,,1.0,1,1,1
956,0438B51F-9A50-8642-9963-CDB942DD12D9.root,956,uproot_edm_partial_jets,0,1,,,2,2,2,304.3799591064453,218.33058166503906,86.04937744140625,1.3972886800765991,39.28585433959961,,,,,,,0,,1.0,1,1,1
957,0438B51F-9A50-8642-9963-CDB942DD12D9.root,957,uproot_edm_partial_jets,0,1,,,3,3,3,330.7900810241699,223.64205932617188,55.041202545166016,0.8663014769554138,37.83651113510132,,,,,,,0,,1.0,1,1,1
958,0438B51F-9A50-8642-9963-CDB942DD12D9.root,958,uproot_edm_partial_jets,0,1,,,1,1,1,179.96810913085938,179.96810913085938,24.803955078125,-2.0503387451171875,20.936433792114258,,,,,,,0,,1.0,1,1,1
959,0438B51F-9A50-8642-9963-CDB942DD12D9.root,959,uproot_edm_partial_jets,0,1,,,2,2,2,262.52198791503906,191.58815002441406,70.933837890625,0.3852260112762451,23.58065700531006,,,,,,,0,,1.0,1,1,1
960,0438B51F-9A50-8642-9963-CDB942DD12D9.root,960,uproot_edm_partial_jets,0,1,,,2,2,2,242.5076904296875,163.53797912597656,78.96971130371094,-1.6878553628921509,47.24904823303223,,,,,,,0,,1.0,1,1,1
961,0438B51F-9A50-8642-9963-CDB942DD12D9.root,961,uproot_edm_partial_jets,0,1,,,3,3,3,304.6428909301758,139.6261444091797,102.44854736328125,1.7762025594711304,44.609609603881836,,,,,,,0,,1.0,1,1,1
962,0438B51F-9A50-8642-9963-CDB942DD12D9.root,962,uproot_edm_partial_jets,0,1,,,4,4,3,561.8437690734863,214.28671264648438,171.51780700683594,0.5105156898498535,60.55949401855469,,,,,,,0,,1.0,1,1,1
963,0438B51F-9A50-8642-9963-CDB942DD12D9.root,963,uproot_edm_partial_jets,0,1,,,3,3,2,173.34982681274414,64.47054290771484,62.64390563964844,-0.09208865463733673,29.170279502868652,,,,,,,0,,1.0,1,1,1
964,0438B51F-9A50-8642-9963-CDB942DD12D9.root,964,uproot_edm_partial_jets,0,1,,,2,2,1,228.48053359985352,191.59573364257812,36.88479995727539,1.312721848487854,25.973931789398193,,,,,,,0,,1.0,1,1,1
965,0438B51F-9A50-8642-9963-CDB942DD12D9.root,965,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,16.064178466796875,15.362869262695312,-1.0192633867263794,0.0,,,,,,,0,,1.0,1,1,1
966,0438B51F-9A50-8642-9963-CDB942DD12D9.root,966,uproot_edm_partial_jets,0,1,,,3,3,2,360.9461898803711,231.28285217285156,97.21610260009766,0.03826960548758507,44.69087028503418,,,,,,,0,,1.0,1,1,1
967,0438B51F-9A50-8642-9963-CDB942DD12D9.root,967,uproot_edm_partial_jets,0,1,,,2,2,2,199.20130157470703,132.90591430664062,66.2953872680664,-1.6774585247039795,36.470529556274414,,,,,,,0,,1.0,1,1,1
968,0438B51F-9A50-8642-9963-CDB942DD12D9.root,968,uproot_edm_partial_jets,0,1,,,2,2,2,188.89510345458984,138.22088623046875,50.674217224121094,-1.6829617023468018,37.38383769989014,,,,,,,0,,1.0,1,1,1
969,0438B51F-9A50-8642-9963-CDB942DD12D9.root,969,uproot_edm_partial_jets,0,1,,,2,2,1,199.1871223449707,156.48008728027344,83.36541748046875,1.4643278121948242,28.10869598388672,,,,,,,0,,1.0,1,1,1
970,0438B51F-9A50-8642-9963-CDB942DD12D9.root,970,uproot_edm_partial_jets,0,1,,,2,2,1,274.09228134155273,230.35723876953125,43.735042572021484,0.35113465785980225,37.96034383773804,,,,,,,0,,1.0,1,1,1
971,0438B51F-9A50-8642-9963-CDB942DD12D9.root,971,uproot_edm_partial_jets,0,1,,,2,2,2,228.03685760498047,144.762451171875,83.27440643310547,-1.6782395839691162,47.29849052429199,,,,,,,0,,1.0,1,1,1
972,0438B51F-9A50-8642-9963-CDB942DD12D9.root,972,uproot_edm_partial_jets,0,1,,,2,2,2,194.04008865356445,132.47518920898438,61.56489944458008,-1.6757252216339111,39.2058048248291,,,,,,,0,,1.0,1,1,1
973,0438B51F-9A50-8642-9963-CDB942DD12D9.root,973,uproot_edm_partial_jets,0,1,,,2,2,2,279.4967956542969,179.22804260253906,100.26875305175781,-1.6685361862182617,54.09672546386719,,,,,,,0,,1.0,1,1,1
974,0438B51F-9A50-8642-9963-CDB942DD12D9.root,974,uproot_edm_partial_jets,0,1,,,2,2,2,284.5497131347656,200.7127227783203,83.83699035644531,-1.1738238334655762,17.85786485671997,,,,,,,0,,1.0,1,1,1
975,0438B51F-9A50-8642-9963-CDB942DD12D9.root,975,uproot_edm_partial_jets,0,1,,,3,3,3,257.20883560180664,129.26206970214844,72.8014144897461,0.16285529732704163,39.7845458984375,,,,,,,0,,1.0,1,1,1
976,0438B51F-9A50-8642-9963-CDB942DD12D9.root,976,uproot_edm_partial_jets,0,1,,,2,2,2,214.5153045654297,144.7757568359375,69.73954772949219,-1.6806483268737793,43.177978515625,,,,,,,0,,1.0,1,1,1
977,0438B51F-9A50-8642-9963-CDB942DD12D9.root,977,uproot_edm_partial_jets,0,1,,,3,3,2,192.07125091552734,101.06394958496094,55.2523078918457,-1.6942188739776611,28.041725158691406,,,,,,,0,,1.0,1,1,1
978,0438B51F-9A50-8642-9963-CDB942DD12D9.root,978,uproot_edm_partial_jets,0,1,,,3,3,3,209.5146369934082,188.79611206054688,78.61021423339844,2.499608039855957,28.60517120361328,,,,,,,0,,1.0,1,1,1
979,0438B51F-9A50-8642-9963-CDB942DD12D9.root,979,uproot_edm_partial_jets,0,1,,,2,2,2,198.60537338256836,137.65245056152344,60.95292282104492,-1.6908822059631348,40.716766357421875,,,,,,,0,,1.0,1,1,1
980,0438B51F-9A50-8642-9963-CDB942DD12D9.root,980,uproot_edm_partial_jets,0,1,,,3,3,2,356.8206901550293,206.93211364746094,106.10191345214844,0.4496058225631714,37.79493236541748,,,,,,,0,,1.0,1,1,1
