primary_dataset,run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_IsoTkMu24,HLT_Mu50,leading_muon_pt
SingleMuon,279588,959,1672111427,25.0258,-0.358339,56.8438,-0.727318,1.0,-31.818,3,1,1,56.8438,81.0621,56.8438,13.713,1,0,1,45.6743,2,0,0,0.592961,14,1288,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,45.6743
SingleMuon,279588,959,1670985927,57.2269,1.38612,28.0566,1.3442,0.244101,29.1703,2,2,1,114.938,114.938,65.6254,49.3131,1,0,1,43.8103,0,0,0,0.109065,18,1309,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,43.8103
SingleMuon,279588,959,1672449541,9.1888,-1.34878,34.1416,-0.577935,1.0,-24.9528,7,1,0,34.1416,119.91,34.1416,21.0206,2,0,2,39.3895,0,0,0,0.528019,15,1417,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,27.4955
SingleMuon,279588,959,1670791233,39.6167,1.37742,70.4883,1.50689,1.0,-30.8717,4,1,1,70.4883,120.686,70.4883,28.6398,1,0,1,60.4034,0,0,0,0.203482,11,1294,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,60.4034
SingleMuon,279588,959,1672480069,36.5331,-2.85442,32.6185,-2.89678,1.0,3.91467,1,1,0,32.6185,32.6185,32.6185,0.0,1,0,1,22.9121,0,0,0,0.1665,21,1407,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,22.9121
SingleMuon,279588,959,1670763587,8.58731,1.4633,0.0,0.0,0.0,8.58731,5,0,0,0.0,90.3607,28.5332,20.7287,1,0,1,24.195,1,0,0,0.554293,22,1584,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,24.195
SingleMuon,279588,959,1671404673,26.2584,-2.62675,37.8293,0.507365,1.0,-11.5709,4,1,0,37.8293,77.9031,37.8293,14.5861,3,0,3,141.313,1,0,0,0.647317,12,1229,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,106.787
SingleMuon,279588,959,1670731908,24.8668,-2.29797,29.8002,-2.77683,0.113574,-4.9334,7,3,2,262.387,321.384,113.224,102.957,1,0,1,56.1857,3,2,2,0.997873,14,1194,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,56.1857
SingleMuon,279588,959,1672273284,9.10892,-0.426409,2.1844,-0.546688,0.0226469,6.92453,4,2,0,96.4548,132.504,48.913,47.5417,2,0,2,48.0745,1,0,0,0.555684,22,1826,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,29.2804
SingleMuon,279588,959,1671377029,7.90991,0.935807,14.0253,-1.67114,0.141406,-6.11542,4,2,1,99.1851,122.087,55.1227,44.0624,1,0,1,28.0867,1,0,0,0.74625,16,1386,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,28.0867
SingleMuon,279588,959,1671644010,76.5195,2.58572,44.8232,2.71393,1.0,31.6963,3,1,0,44.8232,71.9612,44.8232,15.7593,1,0,1,37.4835,0,0,0,0.390352,27,1577,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,37.4835
SingleMuon,279588,959,1670791234,18.6391,1.84857,25.1743,-0.769258,0.271442,-6.53523,5,2,1,92.7426,128.28,58.9428,33.7998,2,0,2,75.7951,2,0,0,0.56977,30,2062,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,46.5708
SingleMuon,279588,959,1671393454,62.8708,0.743206,42.4003,-0.560364,1.0,20.4705,3,1,0,42.4003,66.9048,42.4003,12.6302,1,0,1,40.8545,0,0,0,0.526713,25,1567,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,40.8545
SingleMuon,279588,959,1671900333,62.6115,3.00114,31.5629,-2.94224,1.0,31.0486,4,1,0,31.5629,68.7632,31.5629,15.128,1,0,1,28.9216,2,0,0,0.553352,23,1711,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,28.9216
SingleMuon,279588,959,1671033731,10.4278,-0.798783,48.2126,2.08399,1.0,-37.7848,6,1,0,48.2126,121.008,48.2126,19.8948,1,0,1,34.8655,1,0,0,0.705847,29,1955,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,34.8655
SingleMuon,279588,959,1671432624,28.0378,0.424505,67.2187,0.410527,1.0,-39.1809,4,1,1,67.2187,126.297,67.2187,29.965,2,0,2,40.5571,1,1,0,0.902428,16,1254,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,24.0927
SingleMuon,279588,959,1672259178,42.3083,2.67667,170.014,0.671469,0.463336,-127.705,8,3,2,366.934,434.445,254.743,69.4636,2,1,3,199.693,4,2,1,0.987859,24,1820,3,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,113.244
SingleMuon,279588,959,1671109487,5.20026,1.98353,0.0,0.0,0.0,5.20026,7,0,0,0.0,112.12,26.7552,19.7225,1,0,1,16.229,1,0,0,0.600206,25,1835,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,16.229
SingleMuon,279588,959,1671828335,49.6424,0.674658,25.05,1.67969,0.0853614,24.5923,10,2,2,293.458,440.93,152.129,141.329,1,1,2,136.271,2,1,0,0.891172,12,1347,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,39.0015
SingleMuon,279588,959,1671891118,83.7831,-1.40762,26.9298,2.6032,0.0194008,56.8533,9,6,3,1388.08,1426.26,593.933,457.037,2,0,2,59.8704,1,0,0,0.543085,10,1173,2,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,49.6471
SingleMuon,279588,959,1672055276,33.7239,-0.490113,37.2517,0.949681,1.0,-3.52786,5,1,0,37.2517,100.918,37.2517,19.6467,1,0,1,28.8237,0,0,0,0.303009,17,1275,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,28.8237
SingleMuon,279588,959,1672365161,6.58251,-0.651981,33.2117,-1.22012,1.0,-26.6292,3,1,0,33.2117,59.572,33.2117,16.2739,1,0,1,24.1852,0,0,0,0.19766,10,1005,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,24.1852
SingleMuon,279588,959,1671690669,41.5302,-0.653601,41.3039,-1.16641,1.0,0.226307,2,1,0,41.3039,52.5835,41.3039,11.2796,1,0,1,33.615,0,0,0,0.126489,13,1129,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,33.615
SingleMuon,279588,959,1671615786,61.2042,2.38134,47.0238,2.14465,1.0,14.1804,1,1,0,47.0238,47.0238,47.0238,0.0,1,0,1,43.4276,0,0,0,-10.0,12,1004,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,43.4276
SingleMuon,279588,959,1671911277,28.6005,-2.26829,45.3406,1.52515,1.0,-16.7401,10,1,0,45.3406,170.311,45.3406,18.5015,1,0,1,26.8364,1,0,0,0.646874,25,2007,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,26.8364
SingleMuon,279588,959,1671936046,21.9476,-2.68912,5.44849,0.505203,0.0590682,16.4991,2,2,0,92.2408,92.2408,48.7554,43.4854,2,0,2,74.9988,0,0,0,0.101885,14,1297,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,37.5586
SingleMuon,279588,959,1670833577,6.04144,2.33363,43.0737,-0.41438,1.0,-37.0323,3,1,0,43.0737,78.6618,43.0737,18.41,1,0,1,20.946,2,0,0,0.555226,16,1600,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,20.946
SingleMuon,279588,959,1672350765,15.731,2.04574,9.68241,0.90307,0.110668,6.04858,9,2,0,87.4902,189.889,46.1301,41.3601,1,0,1,29.9471,3,0,0,0.801118,19,1824,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,29.9471
SingleMuon,279588,959,1671925673,17.2882,0.0855195,78.2729,-2.12187,0.351585,-60.9847,8,3,1,222.629,292.913,132.97,47.9056,1,0,1,57.8426,2,1,0,0.940372,22,1681,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,57.8426
SingleMuon,279588,959,1671229290,18.3081,2.15667,0.0,0.0,0.0,18.3081,5,0,0,0.0,69.1683,16.2394,15.9151,0,0,0,0.0,0,0,0,0.528046,27,1930,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
SingleMuon,279588,959,1672408938,36.2194,1.84739,50.1671,-0.782527,1.0,-13.9478,4,1,1,50.1671,104.414,50.1671,28.3044,1,0,1,20.8375,2,0,0,0.691967,13,1158,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,20.8375
SingleMuon,279588,959,1671962542,52.6389,0.385102,38.8054,0.666408,1.0,13.8334,5,1,0,38.8054,108.441,38.8054,29.6012,2,0,2,53.8137,0,0,0,0.189731,15,1250,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,27.8964
SingleMuon,279588,959,1670895215,48.6514,0.338319,51.3758,-0.00879589,1.0,-2.72444,1,1,1,51.3758,51.3758,51.3758,0.0,1,0,1,40.8268,0,0,0,-10.0,8,806,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,40.8268
SingleMuon,279588,959,1671971179,43.5278,-0.541939,52.0049,-2.02305,1.0,-8.47716,9,1,1,52.0049,166.1,52.0049,19.8854,2,0,2,42.6522,1,0,0,0.54441,19,1680,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,25.7804
SingleMuon,279588,959,1670715499,16.4498,1.60844,3.99627,0.645963,0.0501367,12.4535,2,2,0,79.7076,79.7076,40.9547,38.7529,1,0,1,28.3251,1,0,0,0.703212,16,1312,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,28.3251
SingleMuon,279588,959,1672169898,44.6568,2.75752,52.2589,-2.67528,1.0,-7.60208,5,1,1,52.2589,124.76,52.2589,27.0626,1,0,1,47.5684,1,0,0,0.558161,16,1388,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,47.5684
SingleMuon,279588,959,1671039216,13.7124,2.00422,30.7304,-3.04444,0.234457,-17.018,4,2,2,131.07,165.616,80.2815,50.7889,1,1,2,42.6682,1,1,1,0.972857,19,1306,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,32.0681
SingleMuon,279588,959,1671122159,22.0833,0.754858,56.7749,-0.46533,1.0,-34.6916,2,1,1,56.7749,68.4654,56.7749,11.6905,1,0,1,41.0553,0,0,0,0.541922,21,1429,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,41.0553
SingleMuon,279588,959,1671139437,17.8545,0.680452,52.9354,0.590846,1.0,-35.0809,4,1,1,52.9354,85.2467,52.9354,10.9124,1,0,1,43.0596,1,0,0,0.542663,18,1482,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,43.0596
SingleMuon,279588,959,1672018989,21.6341,1.51509,52.346,-1.06253,1.0,-30.7119,8,1,1,52.346,155.343,52.346,18.6473,1,0,1,23.2698,2,1,0,0.930069,17,1206,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,23.2698
SingleMuon,279588,959,1670879084,22.5604,0.84132,45.5024,0.984852,1.0,-22.9421,6,1,0,45.5024,108.092,45.5024,14.4694,1,0,1,35.4319,0,0,0,0.528068,20,1584,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,35.4319
SingleMuon,279588,959,1670712620,49.4223,-1.47203,49.7802,-1.47215,0.518134,-0.35786,2,2,1,96.0759,96.0759,55.4565,40.6194,1,0,1,45.2461,0,0,0,0.193671,24,1657,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,45.2461
SingleMuon,279588,959,1670814572,12.5916,2.66803,33.6444,-1.1464,1.0,-21.0528,1,1,0,33.6444,33.6444,33.6444,0.0,1,0,1,23.4488,1,1,1,0.996979,11,1093,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,23.4488
SingleMuon,279588,959,1672172201,56.2729,1.55758,44.4373,1.24319,1.0,11.8356,4,1,0,44.4373,86.5995,44.4373,18.561,1,0,1,32.3498,0,0,0,0.133845,15,1204,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,32.3498
SingleMuon,279588,959,1672453868,48.9773,1.67079,0.0,0.0,0.0,48.9773,6,0,0,0.0,94.721,22.6486,16.9027,1,0,1,17.8569,0,0,0,0.532545,15,1304,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,17.8569
SingleMuon,279588,959,1672145133,52.8466,1.3115,37.4791,1.37085,1.0,15.3675,5,1,0,37.4791,88.3907,37.4791,14.1305,1,0,1,29.7085,0,0,0,0.526398,14,1397,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,29.7085
SingleMuon,279588,959,1671524206,46.3075,-2.38904,52.0932,-1.90614,1.0,-5.78573,1,1,1,52.0932,52.0932,52.0932,0.0,1,0,1,47.0361,0,0,0,0.0756433,20,1416,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,47.0361
SingleMuon,279588,959,1671656688,23.1371,-0.716206,38.115,-0.796645,0.369878,-14.9779,5,2,1,103.048,148.638,68.4458,34.6017,1,0,1,19.8046,1,1,0,0.88282,18,1618,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,19.8046
SingleMuon,279588,959,1670821488,12.5728,2.22449,15.6758,1.49382,0.201857,-3.10295,3,2,0,77.6579,91.6388,46.6372,31.0206,2,0,2,65.3129,0,0,0,-10.0,9,898,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,39.2836
SingleMuon,279588,959,1670815722,53.6308,-2.036,25.1798,0.265589,0.115405,28.4511,7,5,1,218.186,253.674,81.6786,39.9778,1,0,1,26.8818,3,1,1,0.995594,14,1006,3,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,26.8818
SingleMuon,279588,959,1671509228,31.7112,-2.15897,49.7404,-1.50764,0.153036,-18.0292,5,3,3,325.024,357.849,185.639,86.4518,1,0,1,36.4268,1,0,0,0.635888,16,1480,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,36.4268
SingleMuon,279588,959,1671022401,8.69563,-2.90635,46.3834,2.75582,1.0,-37.6877,6,1,0,46.3834,124.139,46.3834,21.1156,2,0,2,36.0314,2,0,0,0.72932,26,1343,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,25.2831
SingleMuon,279588,959,1672381291,49.0851,1.77841,71.2623,2.96763,0.23646,-22.1772,6,4,2,301.371,352.283,157.814,71.3624,1,0,1,137.587,3,0,0,0.810039,18,1457,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,137.587
SingleMuon,279588,959,1671095657,32.3457,2.07456,71.8601,-2.96649,0.543137,-39.5144,9,3,1,132.306,213.898,60.0459,41.8332,2,0,2,50.706,1,0,0,0.55167,14,1593,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,38.2868
SingleMuon,279588,959,1671359937,8.74628,-0.0787905,26.4683,-1.12702,0.355242,-17.722,6,2,0,74.5077,126.947,43.425,31.0827,1,0,1,23.6993,0,0,0,0.298689,17,1507,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,23.6993
SingleMuon,279588,959,1672279342,21.0972,2.95438,26.7701,1.67537,0.171731,-5.67291,8,4,1,155.884,208.297,64.3518,31.1607,2,0,2,68.7562,1,0,0,0.542843,23,1827,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,45.3888
SingleMuon,279588,959,1671773512,44.4397,0.999365,0.0,0.0,0.0,44.4397,1,0,0,0.0,10.1227,10.1227,0.0,0,0,0,0.0,0,0,0,0.345809,21,1584,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0
SingleMuon,279588,959,1671945153,75.1898,2.282,32.9514,1.931,1.0,42.2384,2,1,0,32.9514,44.4985,32.9514,11.5471,1,0,1,26.2633,0,0,0,-10.0,17,1181,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,26.2633
SingleMuon,279588,959,1670907780,19.9579,-0.494585,43.6354,0.162063,1.0,-23.6776,6,1,0,43.6354,114.513,43.6354,21.0165,1,0,1,22.7599,1,0,0,0.655642,15,1412,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,22.7599
SingleMuon,279588,959,1671906565,11.3129,2.7513,31.743,1.70472,0.21757,-20.4302,3,3,1,145.898,145.898,57.9946,44.2067,2,0,2,72.8109,1,1,0,0.848508,14,1000,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,39.5813
SingleMuon,279588,959,1670948104,44.6782,-1.65381,32.8915,-2.77627,1.0,11.7867,6,1,0,32.8915,92.1638,32.8915,13.9579,1,0,1,30.6481,0,0,0,0.143035,21,1374,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,30.6481
SingleMuon,279588,959,1672049409,39.2989,-2.28456,57.0335,-2.49495,1.0,-17.7346,5,1,1,57.0335,118.397,57.0335,28.6067,2,0,2,2039.86,0,0,0,0.528345,19,1483,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2016.68
SingleMuon,279588,959,1671688259,38.6005,1.08861,0.0,0.0,0.0,38.6005,6,0,0,0.0,97.8511,25.4569,19.1827,1,0,1,23.32,0,0,0,0.207774,15,1314,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,23.32
SingleMuon,279588,959,1670771845,18.512,0.888948,32.6639,0.160618,1.0,-14.1519,2,1,0,32.6639,43.8654,32.6639,11.2015,1,0,1,25.3122,0,0,0,0.462994,17,1220,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,25.3122
SingleMuon,279588,959,1671124935,33.9804,0.521581,53.0662,-1.14659,1.0,-19.0858,6,1,1,53.0662,117.596,53.0662,15.5596,1,0,1,35.3223,0,0,0,0.53073,25,1871,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,35.3223
SingleMuon,279588,959,1670869187,34.5637,1.27139,25.831,0.140909,0.0903739,8.73268,4,2,2,285.824,330.109,147.954,137.869,1,0,1,73.742,1,0,0,0.636655,21,1794,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,73.742
SingleMuon,279588,959,1671298883,27.579,0.22556,23.1578,0.609746,0.300902,4.42113,3,2,0,76.9613,88.3215,40.7743,36.187,1,0,1,28.984,2,2,2,0.996237,17,1217,2,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,28.984
SingleMuon,279588,959,1671912322,26.3207,2.36717,30.0122,-3.11217,0.194388,-3.69151,8,2,2,154.393,228.915,91.4991,62.8943,1,0,1,83.3756,0,0,0,0.536983,17,1659,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,83.3756
SingleMuon,279588,959,1672339717,24.7293,-1.07817,7.12718,0.226092,0.0989599,17.6021,5,2,0,72.0209,113.76,38.8836,33.1373,1,0,1,24.638,1,1,1,0.963961,14,1306,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,24.638
SingleMuon,279588,959,1671620289,25.0145,1.5874,20.6268,2.61264,0.148596,4.38771,5,2,2,138.812,182.42,73.0381,65.7737,2,0,2,57.7968,1,0,0,0.77513,14,1199,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,31.791
SingleMuon,279588,959,1672282116,15.5024,1.18304,55.3645,1.01071,1.0,-39.8621,4,1,1,55.3645,106.785,55.3645,21.4569,1,0,1,41.3689,0,0,0,0.541731,18,1350,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,41.3689
SingleMuon,279588,959,1671876611,14.8924,1.99733,38.3714,2.15379,1.0,-23.479,1,1,0,38.3714,38.3714,38.3714,0.0,1,0,1,35.1331,0,0,0,-10.0,21,1374,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,35.1331
SingleMuon,279588,959,1670730373,23.9424,0.757091,31.2306,0.893038,1.0,-7.28821,2,1,0,31.2306,41.2499,31.2306,10.0193,1,0,1,24.6841,0,0,0,0.139569,15,1207,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,24.6841
SingleMuon,279588,959,1671706692,11.379,1.27369,52.3391,1.62397,1.0,-40.9601,4,1,1,52.3391,101.254,52.3391,19.6832,1,0,1,22.7039,1,0,0,0.67981,20,1381,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,22.7039
SingleMuon,279588,959,1672153671,21.0152,-2.82463,66.6794,-0.833233,0.215921,-45.6642,8,3,2,308.814,381.402,153.789,117.501,1,0,1,32.2116,2,0,0,0.555964,20,1821,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,32.2116
SingleMuon,279588,959,1672285573,12.7828,-3.08457,0.0,0.0,0.0,12.7828,4,0,0,0.0,74.3842,24.1461,24.074,1,0,1,22.7869,0,0,0,0.531938,13,1268,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,22.7869
SingleMuon,279588,959,1672430725,28.0404,2.5926,55.3345,3.08624,1.0,-27.2941,2,1,1,55.3345,65.6872,55.3345,10.3527,1,0,1,43.1059,0,0,0,-10.0,20,1305,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,43.1059
SingleMuon,279588,959,1670920452,45.2426,2.10682,10.4337,1.88573,0.123527,34.8089,7,2,0,84.4649,145.328,47.3933,37.0716,1,0,1,13.6765,2,1,0,0.934888,15,1444,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,13.6765
